"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","province2","type","unvaccinated_population","partially_dose"
"2960",2020-12-21,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2961",2020-12-22,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2962",2020-12-23,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2963",2020-12-24,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2964",2020-12-25,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2965",2020-12-26,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2966",2020-12-27,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2967",2020-12-28,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2968",2020-12-29,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2969",2020-12-30,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2970",2020-12-31,"nt",0,0,NA,NA,NA,37917,44991,"NT","data",44991,0
"2971",2021-01-01,"nt",2,0,NA,NA,NA,37917,44991,"NT","data",44989,2
"2972",2021-01-02,"nt",2,0,NA,NA,NA,37917,44991,"NT","data",44989,2
"2973",2021-01-03,"nt",2,0,NA,NA,NA,37917,44991,"NT","data",44989,2
"2974",2021-01-04,"nt",2,0,NA,NA,NA,37917,44991,"NT","data",44989,2
"2975",2021-01-05,"nt",130,0,NA,NA,NA,37917,44991,"NT","data",44861,130
"2976",2021-01-06,"nt",130,0,NA,NA,NA,37917,44991,"NT","data",44861,130
"2977",2021-01-07,"nt",130,0,NA,NA,NA,37917,44991,"NT","data",44861,130
"2978",2021-01-08,"nt",162,0,NA,NA,NA,37917,44991,"NT","data",44829,162
"2979",2021-01-09,"nt",162,0,NA,NA,NA,37917,44991,"NT","data",44829,162
"2980",2021-01-10,"nt",162,0,NA,NA,NA,37917,44991,"NT","data",44829,162
"2981",2021-01-11,"nt",162,0,NA,NA,NA,37917,44991,"NT","data",44829,162
"2982",2021-01-12,"nt",512,0,NA,NA,NA,37917,44991,"NT","data",44479,512
"2983",2021-01-13,"nt",512,0,NA,NA,NA,37917,44991,"NT","data",44479,512
"2984",2021-01-14,"nt",512,0,NA,NA,NA,37917,44991,"NT","data",44479,512
"2985",2021-01-15,"nt",512,0,NA,NA,NA,37917,44991,"NT","data",44479,512
"2986",2021-01-16,"nt",512,0,NA,NA,NA,37917,44991,"NT","data",44479,512
"2987",2021-01-17,"nt",512,0,NA,NA,NA,37917,44991,"NT","data",44479,512
"2988",2021-01-18,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2989",2021-01-19,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2990",2021-01-20,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2991",2021-01-21,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2992",2021-01-22,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2993",2021-01-23,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2994",2021-01-24,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2995",2021-01-25,"nt",1893,0,NA,NA,NA,37917,44991,"NT","data",43098,1893
"2996",2021-01-26,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"2997",2021-01-27,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"2998",2021-01-28,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"2999",2021-01-29,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"3000",2021-01-30,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"3001",2021-01-31,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"3002",2021-02-01,"nt",9471,0,NA,NA,NA,37917,44991,"NT","data",35520,9471
"3003",2021-02-02,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3004",2021-02-03,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3005",2021-02-04,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3006",2021-02-05,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3007",2021-02-06,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3008",2021-02-07,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3009",2021-02-08,"nt",12241,125,NA,NA,NA,37917,44991,"NT","data",32750,12116
"3010",2021-02-09,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3011",2021-02-10,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3012",2021-02-11,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3013",2021-02-12,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3014",2021-02-13,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3015",2021-02-14,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3016",2021-02-15,"nt",12833,299,NA,NA,NA,37917,44991,"NT","data",32158,12534
"3017",2021-02-16,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3018",2021-02-17,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3019",2021-02-18,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3020",2021-02-19,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3021",2021-02-20,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3022",2021-02-21,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3023",2021-02-22,"nt",13578,579,NA,NA,NA,37917,44991,"NT","data",31413,12999
"3024",2021-02-23,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3025",2021-02-24,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3026",2021-02-25,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3027",2021-02-26,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3028",2021-02-27,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3029",2021-02-28,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3030",2021-03-01,"nt",14520,1934,NA,NA,NA,37917,44991,"NT","data",30471,12586
"3031",2021-03-02,"nt",15217,4558,NA,NA,NA,37917,44991,"NT","data",29774,10659
"3032",2021-03-03,"nt",15217,4558,NA,NA,NA,37917,44991,"NT","data",29774,10659
"3033",2021-03-04,"nt",15217,4558,NA,NA,NA,37917,44991,"NT","data",29774,10659
"3034",2021-03-05,"nt",15217,4558,NA,NA,NA,37917,44991,"NT","data",29774,10659
"3035",2021-03-06,"nt",15217,4558,NA,NA,NA,37917,44991,"NT","data",29774,10659
"3036",2021-03-07,"nt",15217,4558,NA,NA,NA,37917,44991,"NT","data",29774,10659
"3037",2021-03-08,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3038",2021-03-09,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3039",2021-03-10,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3040",2021-03-11,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3041",2021-03-12,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3042",2021-03-13,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3043",2021-03-14,"nt",17057,11151,NA,NA,NA,37917,44991,"NT","data",27934,5906
"3044",2021-03-15,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3045",2021-03-16,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3046",2021-03-17,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3047",2021-03-18,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3048",2021-03-19,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3049",2021-03-20,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3050",2021-03-21,"nt",19685,12389,NA,NA,NA,37917,44991,"NT","data",25306,7296
"3051",2021-03-22,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3052",2021-03-23,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3053",2021-03-24,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3054",2021-03-25,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3055",2021-03-26,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3056",2021-03-27,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3057",2021-03-28,"nt",22114,13283,NA,NA,NA,37917,44991,"NT","data",22877,8831
"3058",2021-03-29,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3059",2021-03-30,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3060",2021-03-31,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3061",2021-04-01,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3062",2021-04-02,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3063",2021-04-03,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3064",2021-04-04,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3065",2021-04-05,"nt",23722,13933,NA,NA,NA,37917,44991,"NT","data",21269,9789
"3066",2021-04-06,"nt",24103,14471,NA,NA,NA,37917,44991,"NT","data",20888,9632
"3067",2021-04-07,"nt",24103,14471,NA,NA,NA,37917,44991,"NT","data",20888,9632
"3068",2021-04-08,"nt",24103,14471,NA,NA,NA,37917,44991,"NT","data",20888,9632
"3069",2021-04-09,"nt",24103,14471,NA,NA,NA,37917,44991,"NT","data",20888,9632
"3070",2021-04-10,"nt",24103,14471,NA,NA,NA,37917,44991,"NT","data",20888,9632
"3071",2021-04-11,"nt",24103,14471,NA,NA,NA,37917,44991,"NT","data",20888,9632
"3072",2021-04-12,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3073",2021-04-13,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3074",2021-04-14,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3075",2021-04-15,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3076",2021-04-16,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3077",2021-04-17,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3078",2021-04-18,"nt",24746,16471,NA,NA,NA,37917,44991,"NT","data",20245,8275
"3079",2021-04-19,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3080",2021-04-20,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3081",2021-04-21,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3082",2021-04-22,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3083",2021-04-23,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3084",2021-04-24,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3085",2021-04-25,"nt",25375,19271,NA,NA,NA,37917,44991,"NT","data",19616,6104
"3086",2021-04-26,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3087",2021-04-27,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3088",2021-04-28,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3089",2021-04-29,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3090",2021-04-30,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3091",2021-05-01,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3092",2021-05-02,"nt",25857,20943,NA,NA,NA,37917,44991,"NT","data",19134,4914
"3093",2021-05-03,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3094",2021-05-04,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3095",2021-05-05,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3096",2021-05-06,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3097",2021-05-07,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3098",2021-05-08,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3099",2021-05-09,"nt",26333,21674,NA,NA,NA,37917,44991,"NT","data",18658,4659
"3100",2021-05-10,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3101",2021-05-11,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3102",2021-05-12,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3103",2021-05-13,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3104",2021-05-14,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3105",2021-05-15,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3106",2021-05-16,"nt",27310,22501,NA,NA,NA,37917,44991,"NT","data",17681,4809
"3107",2021-05-17,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3108",2021-05-18,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3109",2021-05-19,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3110",2021-05-20,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3111",2021-05-21,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3112",2021-05-22,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3113",2021-05-23,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3114",2021-05-24,"nt",28360,22960,NA,NA,NA,37917,44991,"NT","data",16631,5400
"3115",2021-05-25,"nt",28893,23344,NA,NA,NA,37917,44991,"NT","data",16098,5549
"3116",2021-05-26,"nt",28893,23344,NA,NA,NA,37917,44991,"NT","data",16098,5549
"3117",2021-05-27,"nt",28893,23344,NA,NA,NA,37917,44991,"NT","data",16098,5549
"3118",2021-05-28,"nt",28893,23344,NA,NA,NA,37917,44991,"NT","data",16098,5549
"3119",2021-05-29,"nt",28893,23344,NA,NA,NA,37917,44991,"NT","data",16098,5549
"3120",2021-05-30,"nt",28893,23344,NA,NA,NA,37917,44991,"NT","data",16098,5549
"3121",2021-05-31,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3122",2021-06-01,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3123",2021-06-02,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3124",2021-06-03,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3125",2021-06-04,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3126",2021-06-05,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3127",2021-06-06,"nt",29579,23922,NA,NA,NA,37917,44991,"NT","data",15412,5657
"3128",2021-06-07,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3129",2021-06-08,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3130",2021-06-09,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3131",2021-06-10,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3132",2021-06-11,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3133",2021-06-12,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3134",2021-06-13,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3135",2021-06-14,"nt",30197,24881,NA,NA,NA,37917,44991,"NT","data",14794,5316
"3136",2021-06-15,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3137",2021-06-16,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3138",2021-06-17,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3139",2021-06-18,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3140",2021-06-19,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3141",2021-06-20,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3142",2021-06-21,"nt",30832,26383,NA,NA,NA,37917,44991,"NT","data",14159,4449
"3143",2021-06-22,"nt",31427,27413,NA,NA,NA,37917,44991,"NT","data",13564,4014
"3144",2021-06-23,"nt",31427,27413,NA,NA,NA,37917,44991,"NT","data",13564,4014
"3145",2021-06-24,"nt",31427,27413,NA,NA,NA,37917,44991,"NT","data",13564,4014
"3146",2021-06-25,"nt",31427,27413,NA,NA,NA,37917,44991,"NT","data",13564,4014
"3147",2021-06-26,"nt",31427,27413,NA,NA,NA,37917,44991,"NT","data",13564,4014
"3148",2021-06-27,"nt",31427,27413,NA,NA,NA,37917,44991,"NT","data",13564,4014
"3149",2021-06-28,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3150",2021-06-29,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3151",2021-06-30,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3152",2021-07-01,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3153",2021-07-02,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3154",2021-07-03,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3155",2021-07-04,"nt",31871,28182,NA,NA,NA,37917,44991,"NT","data",13120,3689
"3156",2021-07-05,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3157",2021-07-06,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3158",2021-07-07,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3159",2021-07-08,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3160",2021-07-09,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3161",2021-07-10,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3162",2021-07-11,"nt",32128,28748,NA,NA,NA,37917,44991,"NT","data",12863,3380
"3163",2021-07-12,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3164",2021-07-13,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3165",2021-07-14,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3166",2021-07-15,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3167",2021-07-16,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3168",2021-07-17,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3169",2021-07-18,"nt",32454,29287,NA,NA,NA,37917,44991,"NT","data",12537,3167
"3170",2021-07-19,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3171",2021-07-20,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3172",2021-07-21,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3173",2021-07-22,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3174",2021-07-23,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3175",2021-07-24,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3176",2021-07-25,"nt",32785,29940,NA,NA,NA,37917,44991,"NT","data",12206,2845
"3177",2021-07-26,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3178",2021-07-27,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3179",2021-07-28,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3180",2021-07-29,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3181",2021-07-30,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3182",2021-07-31,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3183",2021-08-01,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3184",2021-08-02,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3185",2021-08-03,"nt",33067,30497,NA,NA,NA,37917,44991,"NT","data",11924,2570
"3186",2021-08-04,"nt",33297,30999,NA,NA,NA,37917,44991,"NT","data",11694,2298
"3187",2021-08-05,"nt",33297,30999,NA,NA,NA,37917,44991,"NT","data",11694,2298
"3188",2021-08-06,"nt",33297,30999,NA,NA,NA,37917,44991,"NT","data",11694,2298
"3189",2021-08-07,"nt",33297,30999,NA,NA,NA,37917,44991,"NT","data",11694,2298
"3190",2021-08-08,"nt",33297,30999,NA,NA,NA,37917,44991,"NT","data",11694,2298
"3191",2021-08-09,"nt",33297,30999,NA,NA,NA,37917,44991,"NT","data",11694,2298
"3192",2021-08-10,"nt",33446,31283,NA,NA,NA,37917,44991,"NT","data",11545,2163
"3193",2021-08-11,"nt",33446,31283,NA,NA,NA,37917,44991,"NT","data",11545,2163
"3194",2021-08-12,"nt",33446,31283,NA,NA,NA,37917,44991,"NT","data",11545,2163
"3195",2021-08-13,"nt",33446,31283,NA,NA,NA,37917,44991,"NT","data",11545,2163
"3196",2021-08-14,"nt",33446,31283,NA,NA,NA,37917,44991,"NT","data",11545,2163
"3197",2021-08-15,"nt",33446,31283,NA,NA,NA,37917,44991,"NT","data",11545,2163
"3198",2021-08-16,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3199",2021-08-17,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3200",2021-08-18,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3201",2021-08-19,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3202",2021-08-20,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3203",2021-08-21,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3204",2021-08-22,"nt",33711,31756,NA,NA,NA,37917,44991,"NT","data",11280,1955
"3205",2021-08-23,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3206",2021-08-24,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3207",2021-08-25,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3208",2021-08-26,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3209",2021-08-27,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3210",2021-08-28,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3211",2021-08-29,"nt",34182,32113,NA,NA,NA,37917,44991,"NT","data",10809,2069
"3212",2021-08-30,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3213",2021-08-31,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3214",2021-09-01,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3215",2021-09-02,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3216",2021-09-03,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3217",2021-09-04,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3218",2021-09-05,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3219",2021-09-06,"nt",34636,32475,NA,NA,NA,37917,44991,"NT","data",10355,2161
"3220",2021-09-07,"nt",34912,32689,NA,NA,NA,37917,44991,"NT","data",10079,2223
"3221",2021-09-08,"nt",34912,32689,NA,NA,NA,37917,44991,"NT","data",10079,2223
